DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,PrimeKG_node_A,PrimeKG_node_B,mapping_method_A,mapping_method_B,PrimeKG_known_overlap
DDInter482,Darunavir,DB01264,DDInter915,Indacaterol,DB05039,Minor,3109,4329,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter947,Interferon beta-1a,DB00060,Moderate,3109,4067,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter948,Interferon beta-1b,DB00068,Moderate,3109,4068,exact normalized-name fallback,exact normalized-name fallback,false
DDInter482,Darunavir,DB01264,DDInter998,Ivermectin,DB00602,Moderate,3109,4233,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter489,Deferiprone,DB08826,Major,3577,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter49,Almotriptan,DB00918,Moderate,3577,3683,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter544,Didanosine,DB00900,Moderate,3577,3039,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter551,Diflunisal,DB00861,Major,3577,2845,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter556,Dihydrocodeine,DB01551,Moderate,3577,3954,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter574,Diroximel fumarate,DB14783,Moderate,3577,5919,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter627,Eletriptan,DB00216,Moderate,3577,3379,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter638,Enalapril,DB00584,Unknown,3577,2983,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter664,Ergometrine,DB01253,Moderate,3577,4281,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter677,Estazolam,DB01215,Moderate,3577,4278,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter699,Etodolac,DB00749,Major,3577,3010,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter701,Etonogestrel,DB00294,Moderate,3577,2932,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter717,Fenfluramine,DB00574,Moderate,3577,3740,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter721,Fenoprofen,DB00573,Major,3577,2980,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter735,Filgrastim,DB00099,Moderate,3577,5895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter760,Fluphenazine,DB00623,Moderate,3577,3893,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter763,Flurbiprofen,DB00712,Major,3577,3002,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter777,Fosamprenavir,DB01319,Major,3577,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter787,Frangula purshiana bark,DB15478,Moderate,3577,9818,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter790,Furosemide,DB00695,Unknown,3577,3000,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter806,Ganciclovir,DB01004,Moderate,3577,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter832,Glycerin,DB09462,Moderate,3577,3495,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter847,Guanfacine,DB01018,Moderate,3577,4263,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter854,Halothane,DB01159,Moderate,3577,3095,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter855,Hemin,DB03404,Moderate,3577,9385,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter890,Hydromorphone,DB00327,Unknown,3577,2940,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter900,Ibuprofen,DB01050,Major,3577,3070,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter982,Isoetharine,DB00221,Moderate,3577,5312,exact normalized-name fallback,exact normalized-name fallback,false
DDInter484,Dasatinib,DB01254,DDInter987,Isoprenaline,DB01064,Moderate,3577,4651,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter489,Deferiprone,DB08826,Major,3572,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter493,Degarelix,DB06699,Moderate,3572,5361,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter495,Delafloxacin,DB11943,Minor,3572,3242,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter496,Delavirdine,DB00705,Moderate,3572,3750,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter504,Desipramine,DB01151,Moderate,3572,3326,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter528,Dextropropoxyphene,DB00647,Moderate,3572,3895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter574,Diroximel fumarate,DB14783,Moderate,3572,5919,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter575,Disopyramide,DB00280,Major,3572,3321,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter581,Dolasetron,DB00757,Major,3572,3903,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter583,Donepezil,DB00843,Moderate,3572,3909,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter593,Doxepin,DB01142,Moderate,3572,3093,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter603,Droperidol,DB00450,Major,3572,6120,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter625,Elagolix,DB11979,Moderate,3572,4030,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter640,Encorafenib,DB11718,Moderate,3572,4026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter644,Enoxacin,DB00467,Minor,3572,4083,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter672,Escitalopram,DB01175,Major,3572,3931,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter708,Ezogabine,DB04953,Moderate,3572,4627,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter712,Famotidine,DB00927,Moderate,3572,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter735,Filgrastim,DB00099,Moderate,3572,5895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter740,Flecainide,DB01195,Moderate,3572,3099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter741,Flibanserin,DB04908,Moderate,3572,4326,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter743,Fluconazole,DB00196,Moderate,3572,3718,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter758,Fluoxetine,DB00472,Moderate,3572,2959,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter760,Fluphenazine,DB00623,Moderate,3572,3893,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter77,Amisulpride,DB06288,Major,3572,6056,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter776,Formoterol,DB00983,Moderate,3572,3055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter779,Foscarnet,DB00529,Moderate,3572,9010,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter792,Gadobenic acid,DB00743,Moderate,3572,3008,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter8,Abiraterone,DB05812,Moderate,3572,3159,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter802,Galantamine,DB00674,Moderate,3572,3896,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter806,Ganciclovir,DB01004,Moderate,3572,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter809,Gatifloxacin,DB01044,Major,3572,3068,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter813,Gemifloxacin,DB01155,Moderate,3572,4108,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter82,Amoxapine,DB00543,Moderate,3572,3323,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter839,Goserelin,DB00014,Moderate,3572,5251,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter840,Granisetron,DB00889,Moderate,3572,4254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter842,Grepafloxacin,DB00365,Major,3572,4076,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter854,Halothane,DB01159,Moderate,3572,3095,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter864,Histrelin,DB06788,Moderate,3572,5363,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter901,Ibutilide,DB00308,Major,3572,5085,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter912,Imipramine,DB00458,Moderate,3572,2956,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter915,Indacaterol,DB05039,Moderate,3572,4329,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter927,Inotuzumab ozogamicin,DB05889,Moderate,3572,5341,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter979,Isatuximab,DB14811,Moderate,3572,8942,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter980,Isavuconazonium,DB06636,Moderate,3572,4356,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter982,Isoetharine,DB00221,Moderate,3572,5312,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter987,Isoprenaline,DB01064,Moderate,3572,4651,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter995,Itraconazole,DB01167,Moderate,3572,3775,exact normalized-name fallback,exact normalized-name fallback,false
DDInter485,Daunorubicin,DB00694,DDInter996,Ivabradine,DB09083,Major,3572,4398,exact normalized-name fallback,exact normalized-name fallback,false
DDInter487,Decitabine,DB01262,DDInter489,Deferiprone,DB08826,Major,3496,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter487,Decitabine,DB01262,DDInter574,Diroximel fumarate,DB14783,Moderate,3496,5919,exact normalized-name fallback,exact normalized-name fallback,false
DDInter487,Decitabine,DB01262,DDInter735,Filgrastim,DB00099,Moderate,3496,5895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter487,Decitabine,DB01262,DDInter806,Ganciclovir,DB01004,Moderate,3496,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter487,Decitabine,DB01262,DDInter979,Isatuximab,DB14811,Moderate,3496,8942,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter496,Delavirdine,DB00705,Moderate,4121,3750,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter511,Desvenlafaxine,DB06700,Moderate,4121,3994,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter533,Diatrizoate,DB00271,Major,4121,9569,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter534,Diazepam,DB00829,Moderate,4121,3028,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter54,Alprazolam,DB00404,Moderate,4121,2947,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter556,Dihydrocodeine,DB01551,Moderate,4121,3954,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter583,Donepezil,DB00843,Moderate,4121,3909,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter585,Doravirine,DB12301,Moderate,4121,3839,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter601,Dronabinol,DB00470,Moderate,4121,3381,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter611,Dutasteride,DB01126,Moderate,4121,3088,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter627,Eletriptan,DB00216,Moderate,4121,3379,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter629,Eliglustat,DB09039,Moderate,4121,4009,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter640,Encorafenib,DB11718,Major,4121,4026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter656,Eplerenone,DB00700,Moderate,4121,3748,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter659,Eptifibatide,DB00063,Major,4121,7478,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter66,Amikacin,DB00479,Major,4121,9195,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter664,Ergometrine,DB01253,Moderate,4121,4281,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter670,Erythromycin,DB00199,Moderate,4121,3719,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter672,Escitalopram,DB01175,Moderate,4121,3931,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter677,Estazolam,DB01215,Moderate,4121,4278,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter695,Ethosuximide,DB00593,Moderate,4121,4232,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter703,Etravirine,DB06414,Moderate,4121,4349,exact normalized-name fallback,exact normalized-name fallback,false
DDInter488,Deferasirox,DB01609,DDInter705,Exemestane,DB00990,Moderate,4121,3600,exact normalized-name fallback,exact normalized-name fallback,false
