Drug_A,DrugBank_ID_A,PrimeKG_node_A,Drug_B,DrugBank_ID_B,PrimeKG_node_B,mapping_method_A,mapping_method_B,source_row_count,unique_description_count,PrimeKG_train_overlap,PrimeKG_known_overlap
Avanafil,DB06237,4344,Ceritinib,DB09063,4396,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Clarithromycin,DB01211,3778,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Clemastine,DB00283,3869,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Clotrimazole,DB00257,3867,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Cobicistat,DB09065,3817,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Dabrafenib,DB08912,4386,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Darunavir,DB01264,3109,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Dasatinib,DB01254,3577,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Deferasirox,DB01609,4121,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Delavirdine,DB00705,3750,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Dorzolamide,DB00869,4562,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Doxycycline,DB00254,4208,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Enzalutamide,DB08899,3191,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Etravirine,DB06414,4349,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Fosamprenavir,DB01319,4286,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Fosaprepitant,DB06717,4361,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Fosphenytoin,DB01320,3113,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Idelalisib,DB09054,3816,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Imatinib,DB00619,2990,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Indinavir,DB00224,3722,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Itraconazole,DB01167,3775,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Ivacaftor,DB08820,3183,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Ketoconazole,DB01026,3064,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Latanoprost,DB00654,6218,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Lorcaserin,DB04871,3971,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Lumacaftor,DB09280,3210,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Mifepristone,DB00834,3756,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Nelfinavir,DB00220,2917,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Nilotinib,DB04868,3970,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Olaparib,DB09074,3819,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Osimertinib,DB09330,4160,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Palbociclib,DB09073,3195,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Pentobarbital,DB00312,4213,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Phenobarbital,DB01174,3776,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Phenytoin,DB00252,2924,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Posaconazole,DB01263,4285,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Primidone,DB00794,4094,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Ranolazine,DB00243,3320,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Ribociclib,DB11730,4442,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Rifabutin,DB00615,4235,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Rifampicin,DB01045,3069,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Rucaparib,DB12332,3840,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Saquinavir,DB01232,3102,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Stiripentol,DB09118,4014,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Telaprevir,DB05521,3158,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Telithromycin,DB00976,4261,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Terlipressin,DB02638,5306,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Tibolone,DB09070,3407,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Ticlopidine,DB00208,3554,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Travoprost,DB00287,6217,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Unoprostone,DB06826,10045,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Vemurafenib,DB08881,3188,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Avanafil,DB06237,4344,Xylometazoline,DB06694,5634,exact normalized-name,exact normalized-name,1,1,False,False
Avibactam,DB09060,9055,Picosulfuric acid,DB09268,9595,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Cholecalciferol,DB00169,3344,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Clemastine,DB00283,3869,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Clotrimazole,DB00257,3867,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Deslanoside,DB01078,6408,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Fosamprenavir,DB01319,4286,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Ropinirole,DB00268,4074,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Axitinib,DB06626,3803,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Azacitidine,DB00928,4197,Deslanoside,DB01078,6408,exact normalized-name,exact normalized-name,1,1,False,False
Azacitidine,DB00928,4197,Digitoxin,DB01396,3122,exact normalized-name,exact normalized-name,1,1,False,False
Azacitidine,DB00928,4197,Ouabain,DB01092,6409,exact normalized-name,exact normalized-name,1,1,False,False
Azatadine,DB00719,4243,Hydroxyamphetamine,DB09352,9110,exact normalized-name,exact normalized-name,1,1,False,False
Azatadine,DB00719,4243,Pseudoephedrine,DB00852,3032,exact normalized-name,exact normalized-name,1,1,False,False
Azatadine,DB00719,4243,Saxagliptin,DB06335,3796,exact normalized-name,exact normalized-name,1,1,False,False
Azathioprine,DB00993,3056,Deslanoside,DB01078,6408,exact normalized-name,exact normalized-name,1,1,False,False
Azathioprine,DB00993,3056,Digitoxin,DB01396,3122,exact normalized-name,exact normalized-name,1,1,False,False
Azathioprine,DB00993,3056,Ouabain,DB01092,6409,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Cabazitaxel,DB06772,3808,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Cyclophosphamide,DB00531,3737,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Deslanoside,DB01078,6408,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Digitoxin,DB01396,3122,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Docetaxel,DB01248,3576,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Ouabain,DB01092,6409,exact normalized-name,exact normalized-name,1,1,False,False
Azelaic acid,DB00548,5524,Paclitaxel,DB01229,3575,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Azilsartan medoxomil,DB08822,4997,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Balsalazide,DB01014,4768,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Benazepril,DB00542,3618,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bendroflumethiazide,DB00436,3545,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Benzocaine,DB01086,4546,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Benzydamine,DB09084,9467,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Betrixaban,DB12364,3403,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bimatoprost,DB00905,3761,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bisoprolol,DB00612,4234,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bivalirudin,DB00006,3553,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bromfenac,DB00963,3452,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Bumetanide,DB00887,3451,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Butamben,DB11148,3222,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Cangrelor,DB06441,5117,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Captopril,DB01197,3100,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Carboprost tromethamine,DB00429,5001,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Carprofen,DB00821,4766,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Carteolol,DB00521,3888,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Chloroprocaine,DB01161,3639,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Chlorothiazide,DB00880,5576,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Chlorthalidone,DB00310,2935,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Choline magnesium trisalicylate,DB01401,4770,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Cilazapril,DB01340,5476,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Cinchocaine,DB00527,3625,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Citric acid,DB04272,5133,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Clobetasone,DB13158,4486,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Clocortolone,DB00838,6560,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Clodronic acid,DB00720,3448,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Clonixin,DB09218,9468,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Clotrimazole,DB00257,3867,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Conivaptan,DB00872,4253,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dabigatran etexilate,DB06695,3433,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dapiprazole,DB00298,6119,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Darunavir,DB01264,3109,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Deoxycholic acid,DB03619,6580,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Desmopressin,DB00035,3378,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Desonide,DB01260,4283,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Desoximetasone,DB00547,6559,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dexketoprofen,DB09214,3399,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Diflorasone,DB00223,6558,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Diflunisal,DB00861,2845,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Difluprednate,DB06781,4365,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Digoxin,DB00390,4623,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dinoprost tromethamine,DB01160,6085,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dinoprostone,DB00917,5003,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Dipyridamole,DB00975,5333,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Ditazole,DB08994,9465,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Doxycycline,DB00254,4208,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Drospirenone,DB01395,3453,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Droxicam,DB09215,4786,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Edetic acid,DB00974,3599,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Edoxaban,DB09075,5450,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Enalapril,DB00584,2983,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Enalaprilat,DB09477,5481,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Epirizole,DB08991,9464,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Epirubicin,DB00445,3502,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Epoprostenol,DB01240,5114,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Eprosartan,DB00876,4993,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Equilin,DB02187,4307,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Erythromycin,DB00199,3719,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Esomeprazole,DB00736,4245,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Etacrynic acid,DB00903,3040,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Etidocaine,DB08987,9092,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Etidronic acid,DB01077,6211,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Etofenamate,DB08984,3298,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fenbufen,DB08981,9463,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fenoprofen,DB00573,2980,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fexofenadine,DB00950,3049,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fimasartan,DB09279,4998,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fleroxacin,DB04576,6438,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Floctafenine,DB08976,9462,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Fludrocortisone,DB00687,2810,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Flumethasone,DB00663,2809,exact normalized-name,exact normalized-name,1,1,False,False
Azelastine,DB00972,3766,Flunisolide,DB00180,2797,exact normalized-name,exact normalized-name,1,1,False,False
